tourney_date,surface,winner_name,loser_name,year
2010-10-11,Hard,Julia Goerges,Polona Hercog,2010
2010-10-11,Hard,Barbora Strycova,Anastasija Sevastova,2010
2010-10-11,Hard,Ana Ivanovic,Sorana Cirstea,2010
2010-10-11,Hard,Andrea Petkovic,Angelique Kerber,2010
2010-10-11,Hard,Anne Keothavong,Jarmila Gajdosova,2010
2010-10-11,Hard,Sybille Bammer,Anna Chakvetadze,2010
2010-10-11,Hard,Eleni Daniilidou,Dominika Cibulkova,2010
2010-10-11,Hard,Klara Koukalova,Elena Vesnina,2010
2010-10-11,Hard,Patty Schnyder,Gisela Dulko,2010
2010-10-11,Hard,Carla Suarez Navarro,Arantxa Parra Santonja,2010
2010-10-11,Hard,Daniela Hantuchova,Kateryna Bondarenko,2010
2010-10-11,Hard,Roberta Vinci,Sofia Arvidsson,2010
2010-10-11,Hard,Sara Errani,Renata Voracova,2010
2010-10-11,Hard,Julia Goerges,Petra Kvitova,2010
2010-10-11,Hard,Tamarine Tanasugarn,Kimiko Date Krumm,2010
2010-10-11,Hard,Alberta Brianti,Ayumi Morita,2010
2010-10-11,Hard,Tamarine Tanasugarn,Marion Bartoli,2010
2010-10-11,Hard,Patty Schnyder,Klara Koukalova,2010
2010-10-11,Hard,Ryoko Fuda,Corinna Dentoni,2010
2010-10-11,Hard,Eleni Daniilidou,Sybille Bammer,2010
2010-10-11,Hard,Daniela Hantuchova,Carla Suarez Navarro,2010
2010-10-11,Hard,Roberta Vinci,Sara Errani,2010
2010-10-11,Hard,Ana Ivanovic,Julia Goerges,2010
2010-10-11,Hard,Patty Schnyder,Daniela Hantuchova,2010
2010-10-11,Hard,Andrea Petkovic,Eleni Daniilidou,2010
2010-10-11,Hard,Andrea Petkovic,Anne Keothavong,2010
2010-10-11,Hard,Samantha Stosur,Sachie Ishizu,2010
2010-10-11,Hard,Junri Namigata,Tomoko Yonemura,2010
2010-10-11,Hard,Aiko Nakamura,Alexandra Panova,2010
2010-10-11,Hard,Kimiko Date Krumm,Laura Robson,2010
2010-10-11,Hard,Shahar Peer,Misaki Doi,2010
2010-10-11,Hard,Ana Ivanovic,Roberta Vinci,2010
2010-10-18,Hard,Julia Goerges,Ana Ivanovic,2010
2010-10-18,Hard,Julia Goerges,Angelique Kerber,2010
2010-10-18,Hard,Roberta Vinci,Kirsten Flipkens,2010
2010-10-18,Hard,Anne Keothavong,Iveta Benesova,2010
2010-10-18,Hard,Angelique Kerber,Polona Hercog,2010
2010-10-18,Hard,Anne Keothavong,Patty Schnyder,2010
2010-10-18,Hard,Roberta Vinci,Barbora Strycova,2010
2010-10-18,Hard,Iveta Benesova,Jarmila Gajdosova,2010
2010-10-18,Hard,Julia Goerges,Carla Suarez Navarro,2010
2010-10-18,Hard,Roberta Vinci,Anne Keothavong,2010
2010-10-18,Hard,Kirsten Flipkens,Aravane Rezai,2010
2010-10-18,Hard,Roberta Vinci,Julia Goerges,2010
2010-10-18,Hard,Vera Dushevina,Anna Chakvetadze,2010
2010-10-18,Hard,Maria Jose Martinez Sanchez,Alona Bondarenko,2010
2010-10-18,Hard,Dominika Cibulkova,Tsvetana Pironkova,2010
2010-10-18,Hard,Alisa Kleybanova,Sara Errani,2010
2010-10-18,Hard,Victoria Azarenka,Andrea Petkovic,2010
2010-10-18,Hard,Maria Kirilenko,Zarina Diyas,2010
2010-10-18,Hard,Ana Ivanovic,Arantxa Parra Santonja,2010
2010-10-18,Hard,Maria Jose Martinez Sanchez,Dominika Cibulkova,2010
2010-10-18,Hard,Victoria Azarenka,Alisa Kleybanova,2010
2010-10-18,Hard,Maria Kirilenko,Vera Dushevina,2010
2010-10-18,Hard,Victoria Azarenka,Maria Jose Martinez Sanchez,2010
2010-10-18,Hard,Victoria Azarenka,Maria Kirilenko,2010
2010-10-18,Hard,Vera Dushevina,Elena Vesnina,2010
2010-10-18,Hard,Angelique Kerber,Daniela Hantuchova,2010
2010-10-18,Hard,Polona Hercog,Elena Dementieva,2010
2010-10-18,Hard,Aravane Rezai,Mona Barthel,2010
2010-10-18,Hard,Zarina Diyas,Gisela Dulko,2010
2010-10-18,Hard,Kateryna Bondarenko,Petra Kvitova,2010
2010-10-18,Hard,Maria Kirilenko,Alexandra Dulgheru,2010
2010-10-18,Hard,Anna Chakvetadze,Na Li,2010
2010-10-18,Hard,Mariya Koryttseva,Klara Koukalova,2010
2010-10-18,Hard,Vera Dushevina,Kate Makarova,2010
2010-10-18,Hard,Elena Vesnina,Flavia Pennetta,2010
2010-10-18,Hard,Maria Jose Martinez Sanchez,Alla Kudryavtseva,2010
2010-10-18,Hard,Alona Bondarenko,Daria Saville,2010
2010-10-18,Hard,Tsvetana Pironkova,Ksenia Pervak,2010
2010-10-18,Hard,Dominika Cibulkova,Anastasia Pavlyuchenkova,2010
2010-10-18,Hard,Alisa Kleybanova,Lucie Safarova,2010
2010-10-18,Hard,Sara Errani,Olga Savchuk,2010
2010-10-18,Hard,Zarina Diyas,Jelena Jankovic,2010
2010-10-18,Hard,Maria Kirilenko,Kateryna Bondarenko,2010
2010-10-18,Hard,Andrea Petkovic,Olga Govortsova,2010
2010-10-18,Hard,Elena Dementieva,Shuai Peng,2010
2010-10-18,Hard,Kirsten Flipkens,Lucie Hradecka,2010
2010-10-18,Hard,Roberta Vinci,Sofia Arvidsson,2010
2010-10-18,Hard,Barbora Strycova,Timea Bacsinszky,2010
2010-10-18,Hard,Patty Schnyder,Yanina Wickmayer,2010
2010-10-18,Hard,Anne Keothavong,Virginie Razzano,2010
2010-10-18,Hard,Anna Chakvetadze,Mariya Koryttseva,2010
2010-10-18,Hard,Jarmila Gajdosova,Tathiana Garbin,2010
2010-10-18,Hard,Iveta Benesova,Kathrin Woerle,2010
2010-10-18,Hard,Carla Suarez Navarro,Kristina Barrois,2010
2010-10-18,Hard,Arantxa Parra Santonja,Romina Oprandi,2010
2010-10-18,Hard,Ana Ivanovic,Johanna Larsson,2010
2010-10-18,Hard,Daniela Hantuchova,Jill Craybas,2010
2010-10-18,Hard,Angelique Kerber,Yulia Putintseva,2010
2010-10-18,Hard,Polona Hercog,Ivana Lisjak,2010
2010-10-18,Hard,Julia Goerges,Mandy Minella,2010
2010-10-25,Hard,Kim Clijsters,Caroline Wozniacki,2010
2010-10-25,Hard,Victoria Azarenka,Jelena Jankovic,2010
2010-10-25,Hard,Kim Clijsters,Samantha Stosur,2010
2010-10-25,Hard,Caroline Wozniacki,Vera Zvonareva,2010
2010-10-25,Hard,Caroline Wozniacki,Elena Dementieva,2010
2010-10-25,Hard,Kim Clijsters,Victoria Azarenka,2010
2010-10-25,Hard,Caroline Wozniacki,Francesca Schiavone,2010
2010-10-25,Hard,Vera Zvonareva,Victoria Azarenka,2010
2010-10-25,Hard,Samantha Stosur,Francesca Schiavone,2010
2010-10-25,Hard,Francesca Schiavone,Elena Dementieva,2010
2010-10-25,Hard,Elena Dementieva,Samantha Stosur,2010
2010-10-25,Hard,Vera Zvonareva,Kim Clijsters,2010
2010-10-25,Hard,Vera Zvonareva,Jelena Jankovic,2010
2010-10-25,Hard,Kim Clijsters,Jelena Jankovic,2010
2010-10-25,Hard,Samantha Stosur,Caroline Wozniacki,2010
2010-11-01,Hard,Ana Ivanovic,Alisa Kleybanova,2010
2010-11-01,Hard,Alisa Kleybanova,Daniela Hantuchova,2010
2010-11-01,Hard,Kimiko Date Krumm,Na Li,2010
2010-11-01,Hard,Ana Ivanovic,Anastasia Pavlyuchenkova,2010
2010-11-01,Hard,Daniela Hantuchova,Yanina Wickmayer,2010
2010-11-01,Hard,Alisa Kleybanova,Aravane Rezai,2010
2010-11-01,Hard,Ana Ivanovic,Kimiko Date Krumm,2010
2010-11-06,Hard,Francesca Schiavone,Coco Vandeweghe,2010
2010-11-06,Hard,Flavia Pennetta,Bethanie Mattek Sands,2010
2010-11-06,Hard,Melanie Oudin,Francesca Schiavone,2010
2010-11-06,Hard,Flavia Pennetta,Coco Vandeweghe,2010
2011-01-03,Hard,Heather Watson,Noppawan Lertcheewakarn,2011
2011-01-03,Hard,Carla Suarez Navarro,Romina Oprandi,2011
2011-01-03,Hard,Kateryna Bondarenko,Kimiko Date Krumm,2011
2011-01-03,Hard,Anne Keothavong,Edina Gallovits Hall,2011
2011-01-03,Hard,Alize Cornet,Sandra Zahlavova,2011
2011-01-03,Hard,Julia Goerges,Anabel Medina Garrigues,2011
2011-01-03,Hard,Maria Sharapova,Alberta Brianti,2011
2011-01-03,Hard,Greta Arn,Zuzana Ondraskova,2011
2011-01-03,Hard,Renata Voracova,Lourdes Dominguez Lino,2011
2011-01-03,Hard,Shuai Peng,Johanna Larsson,2011
2011-01-03,Hard,Yanina Wickmayer,Shuai Peng,2011
2011-01-03,Hard,Greta Arn,Yanina Wickmayer,2011
2011-01-03,Hard,Sofia Arvidsson,Tamira Paszek,2011
2011-01-03,Hard,Svetlana Kuznetsova,Sacha Jones,2011
2011-01-03,Hard,Maria Sharapova,Renata Voracova,2011
2011-01-03,Hard,Simona Halep,Ayumi Morita,2011
2011-01-03,Hard,Sabine Lisicki,Florencia Molinero,2011
2011-01-03,Hard,Yanina Wickmayer,Dinara Safina,2011
2011-01-03,Hard,Yanina Wickmayer,Simona Halep,2011
2011-01-03,Hard,Greta Arn,Sofia Arvidsson,2011
2011-01-03,Hard,Julia Goerges,Alize Cornet,2011
2011-01-03,Hard,Kateryna Bondarenko,Anne Keothavong,2011
2011-01-03,Hard,Heather Watson,Carla Suarez Navarro,2011
2011-01-03,Hard,Shuai Peng,Svetlana Kuznetsova,2011
2011-01-03,Hard,Simona Halep,Elena Vesnina,2011
2011-01-03,Hard,Yanina Wickmayer,Sabine Lisicki,2011
2011-01-03,Hard,Greta Arn,Maria Sharapova,2011
2011-01-03,Hard,Julia Goerges,Kateryna Bondarenko,2011
2011-01-03,Hard,Shuai Peng,Heather Watson,2011
2011-01-03,Hard,Elena Vesnina,Marina Erakovic,2011
2011-01-03,Hard,Samantha Stosur,Lucie Hradecka,2011
2011-01-03,Hard,Greta Arn,Julia Goerges,2011
2011-01-03,Hard,Jelena Dokic,Anastasia Pivovarova,2011
2011-01-03,Hard,Sally Peers,Alisa Kleybanova,2011
2011-01-03,Hard,Roberta Vinci,Christina Mchale,2011
2011-01-03,Hard,Dominika Cibulkova,Sara Errani,2011
2011-01-03,Hard,Ksenia Pervak,Anna Chakvetadze,2011
2011-01-03,Hard,Petra Kvitova,Nadia Petrova,2011
2011-01-03,Hard,Anastasia Pavlyuchenkova,Alla Kudryavtseva,2011
2011-01-03,Hard,Bojana Jovanovski,Anastasia Rodionova,2011
2011-01-03,Hard,Lucie Safarova,Akgul Amanmuradova,2011
2011-01-03,Hard,Shahar Peer,Sophie Ferguson,2011
2011-01-03,Hard,Jarmila Gajdosova,Samantha Stosur,2011
2011-01-03,Hard,Andrea Petkovic,Jelena Dokic,2011
2011-01-03,Hard,Jarmila Gajdosova,Arantxa Parra Santonja,2011
2011-01-03,Hard,Marion Bartoli,Iveta Benesova,2011
2011-01-03,Hard,Dominika Cibulkova,Roberta Vinci,2011
2011-01-03,Hard,Petra Kvitova,Ksenia Pervak,2011
2011-01-03,Hard,Anastasia Pavlyuchenkova,Bojana Jovanovski,2011
2011-01-03,Hard,Lucie Safarova,Shahar Peer,2011
2011-01-03,Hard,Andrea Petkovic,Jarmila Gajdosova,2011
2011-01-03,Hard,Marion Bartoli,Barbora Strycova,2011
2011-01-03,Hard,Petra Kvitova,Dominika Cibulkova,2011
2011-01-03,Hard,Anastasia Pavlyuchenkova,Lucie Safarova,2011
2011-01-03,Hard,Andrea Petkovic,Marion Bartoli,2011
2011-01-03,Hard,Petra Kvitova,Anastasia Pavlyuchenkova,2011
2011-01-03,Hard,Petra Kvitova,Andrea Petkovic,2011
2011-01-03,Hard,Barbora Strycova,Sally Peers,2011
2011-01-03,Hard,Iveta Benesova,Polona Hercog,2011
2011-01-03,Hard,Barbora Strycova,Anna Tatishvili,2011
2011-01-03,Hard,Andrea Petkovic,Alexandra Dulgheru,2011
2011-01-03,Hard,Marion Bartoli,Vania King,2011
2011-01-10,Hard,Dominika Cibulkova,Maria Kirilenko,2011
2011-01-10,Hard,Kim Clijsters,Alisa Kleybanova,2011
2011-01-10,Hard,Bojana Jovanovski,Flavia Pennetta,2011
2011-01-10,Hard,Na Li,Svetlana Kuznetsova,2011
2011-01-10,Hard,Kim Clijsters,Victoria Azarenka,2011
2011-01-10,Hard,Alisa Kleybanova,Dominika Cibulkova,2011
2011-01-10,Hard,Flavia Pennetta,Vera Zvonareva,2011
2011-01-10,Hard,Bojana Jovanovski,Aravane Rezai,2011
2011-01-10,Hard,Svetlana Kuznetsova,Samantha Stosur,2011
2011-01-10,Hard,Victoria Azarenka,Shahar Peer,2011
2011-01-10,Hard,Kim Clijsters,Barbora Strycova,2011
2011-01-10,Hard,Alisa Kleybanova,Maria Jose Martinez Sanchez,2011
2011-01-10,Hard,Dominika Cibulkova,Caroline Wozniacki,2011
2011-01-10,Hard,Bojana Jovanovski,Kaia Kanepi,2011
2011-01-10,Hard,Aravane Rezai,Jelena Jankovic,2011
2011-01-10,Hard,Samantha Stosur,Yanina Wickmayer,2011
2011-01-10,Hard,Svetlana Kuznetsova,Jelena Dokic,2011
2011-01-10,Hard,Virginie Razzano,Sandra Zahlavova,2011
2011-01-10,Hard,Na Li,Anastasia Rodionova,2011
2011-01-10,Hard,Victoria Azarenka,Kate Makarova,2011
2011-01-10,Hard,Shahar Peer,Sybille Bammer,2011
2011-01-10,Hard,Barbora Strycova,Nadia Petrova,2011
2011-01-10,Hard,Kim Clijsters,Alexandra Dulgheru,2011
2011-01-10,Hard,Alisa Kleybanova,Francesca Schiavone,2011
2011-01-10,Hard,Maria Jose Martinez Sanchez,Daniela Hantuchova,2011
2011-01-10,Hard,Flavia Pennetta,Lucie Hradecka,2011
2011-01-10,Hard,Na Li,Virginie Razzano,2011
2011-01-10,Hard,Shuai Peng,Sara Errani,2011
2011-01-10,Hard,Bethanie Mattek Sands,Shuai Peng,2011
2011-01-10,Hard,Elena Vesnina,Arantxa Parra Santonja,2011
2011-01-10,Hard,Marion Bartoli,Dinara Safina,2011
2011-01-10,Hard,Roberta Vinci,Romina Oprandi,2011
2011-01-10,Hard,Elena Baltacha,Tamarine Tanasugarn,2011
2011-01-10,Hard,Tamira Paszek,Olivia Rogowska,2011
2011-01-10,Hard,Jarmila Gajdosova,Johanna Larsson,2011
2011-01-10,Hard,Sara Errani,Anna Chakvetadze,2011
2011-01-10,Hard,Alicia Molik,Sofia Arvidsson,2011
2011-01-10,Hard,Olga Govortsova,Sally Peers,2011
2011-01-10,Hard,Shuai Peng,Tsvetana Pironkova,2011
2011-01-10,Hard,Angelique Kerber,Kimiko Date Krumm,2011
2011-01-10,Hard,Alla Kudryavtseva,Magdalena Rybarikova,2011
2011-01-10,Hard,Ayumi Morita,Akgul Amanmuradova,2011
2011-01-10,Hard,Bethanie Mattek Sands,Anastasia Pavlyuchenkova,2011
2011-01-10,Hard,Marion Bartoli,Elena Vesnina,2011
2011-01-10,Hard,Klara Koukalova,Alberta Brianti,2011
2011-01-10,Hard,Roberta Vinci,Elena Baltacha,2011
2011-01-10,Hard,Jarmila Gajdosova,Tamira Paszek,2011
2011-01-10,Hard,Sara Errani,Alicia Molik,2011
2011-01-10,Hard,Shuai Peng,Olga Govortsova,2011
2011-01-10,Hard,Angelique Kerber,Alla Kudryavtseva,2011
2011-01-10,Hard,Bethanie Mattek Sands,Ayumi Morita,2011
2011-01-10,Hard,Klara Koukalova,Marion Bartoli,2011
2011-01-10,Hard,Jarmila Gajdosova,Roberta Vinci,2011
2011-01-10,Hard,Na Li,Bojana Jovanovski,2011
2011-01-10,Hard,Bethanie Mattek Sands,Angelique Kerber,2011
2011-01-10,Hard,Jarmila Gajdosova,Klara Koukalova,2011
2011-01-10,Hard,Jarmila Gajdosova,Bethanie Mattek Sands,2011
2011-01-10,Hard,Na Li,Kim Clijsters,2011
2011-01-10,Hard,Klara Koukalova,Melanie Oudin,2011
2011-01-10,Hard,Alberta Brianti,Carla Suarez Navarro,2011
2011-01-17,Hard,Marion Bartoli,Tathiana Garbin,2011
2011-01-17,Hard,Agnieszka Radwanska,Kimiko Date Krumm,2011
2011-01-17,Hard,Nadia Petrova,Ksenia Pervak,2011
2011-01-17,Hard,Alicia Molik,Roberta Vinci,2011
2011-01-17,Hard,Lesia Tsurenko,Patty Schnyder,2011
2011-01-17,Hard,Kate Makarova,Ana Ivanovic,2011
2011-01-17,Hard,Maria Jose Martinez Sanchez,Greta Arn,2011
2011-01-17,Hard,Alize Cornet,Coco Vandeweghe,2011
2011-01-17,Hard,Carla Suarez Navarro,Christina Mchale,2011
2011-01-17,Hard,Kim Clijsters,Dinara Safina,2011
2011-01-17,Hard,Samantha Stosur,Lauren Davis,2011
2011-01-17,Hard,Vera Dushevina,Maria Elena Camerin,2011
2011-01-17,Hard,Anna Chakvetadze,Olga Govortsova,2011
2011-01-17,Hard,Petra Kvitova,Sally Peers,2011
2011-01-17,Hard,Dominika Cibulkova,Angelique Kerber,2011
2011-01-17,Hard,Alberta Brianti,Lucie Hradecka,2011
2011-01-17,Hard,Vania King,Tamira Paszek,2011
2011-01-17,Hard,Caroline Wozniacki,Gisela Dulko,2011
2011-01-17,Hard,Flavia Pennetta,Anastasia Rodionova,2011
2011-01-17,Hard,Lourdes Dominguez Lino,Johanna Larsson,2011
2011-01-17,Hard,Sorana Cirstea,Mirjana Lucic,2011
2011-01-17,Hard,Shahar Peer,Mathilde Johansson,2011
2011-01-17,Hard,Anastasia Pavlyuchenkova,Kirsten Flipkens,2011
2011-01-17,Hard,Kristina Barrois,Akgul Amanmuradova,2011
2011-01-17,Hard,Iveta Benesova,Anabel Medina Garrigues,2011
2011-01-17,Hard,Maria Kirilenko,Romina Oprandi,2011
2011-01-17,Hard,Lucie Safarova,Shuai Zhang,2011
2011-01-17,Hard,Klara Koukalova,Melanie Oudin,2011
2011-01-17,Hard,Bojana Jovanovski,Kai Chen Chang,2011
2011-01-17,Hard,Petra Martic,Sophie Ferguson,2011
2011-01-17,Hard,Simona Halep,Anne Kremer,2011
2011-01-17,Hard,Alisa Kleybanova,Irina Falconi,2011
2011-01-17,Hard,Ayumi Morita,Alexandra Dulgheru,2011
2011-01-17,Hard,Yanina Wickmayer,Jarmila Gajdosova,2011
2011-01-17,Hard,Justine Henin,Sania Mirza,2011
2011-01-17,Hard,Elena Baltacha,Jamie Hampton,2011
2011-01-17,Hard,Arantxa Rus,Bethanie Mattek Sands,2011
2011-01-17,Hard,Svetlana Kuznetsova,Alison Riske Amritraj,2011
2011-01-17,Hard,Tsvetana Pironkova,Pauline Parmentier,2011
2011-01-17,Hard,Monica Niculescu,Timea Bacsinszky,2011
2011-01-17,Hard,Rebecca Marino,Junri Namigata,2011
2011-01-17,Hard,Francesca Schiavone,Arantxa Parra Santonja,2011
2011-01-17,Hard,Venus Williams,Sara Errani,2011
2011-01-17,Hard,Sandra Zahlavova,Renata Voracova,2011
2011-01-17,Hard,Anne Keothavong,Arina Rodionova,2011
2011-01-17,Hard,Andrea Petkovic,Jill Craybas,2011
2011-01-17,Hard,Vesna Dolonc,Laura Pous Tio,2011
2011-01-17,Hard,Kaia Kanepi,Magdalena Rybarikova,2011
2011-01-17,Hard,Virginie Razzano,Elena Vesnina,2011
2011-01-17,Hard,Maria Sharapova,Tamarine Tanasugarn,2011
2011-01-17,Hard,Na Li,Sofia Arvidsson,2011
2011-01-17,Hard,Evgeniya Rodina,Olivia Rogowska,2011
2011-01-17,Hard,Jelena Dokic,Zuzana Ondraskova,2011
2011-01-17,Hard,Barbora Strycova,Aravane Rezai,2011
2011-01-17,Hard,Regina Kulikova,Daniela Hantuchova,2011
2011-01-17,Hard,Chanelle Scheepers,Karolina Sprem,2011
2011-01-17,Hard,Andrea Hlavackova,Patricia Mayr Achleitner,2011
2011-01-17,Hard,Victoria Azarenka,Kathrin Woerle,2011
2011-01-17,Hard,Jelena Jankovic,Alla Kudryavtseva,2011
2011-01-17,Hard,Shuai Peng,Kateryna Bondarenko,2011
2011-01-17,Hard,Caroline Garcia,Varvara Lepchenko,2011
2011-01-17,Hard,Julia Goerges,Edina Gallovits Hall,2011
2011-01-17,Hard,Caroline Wozniacki,Vania King,2011
2011-01-17,Hard,Vera Zvonareva,Sybille Bammer,2011
2011-01-17,Hard,Dominika Cibulkova,Alberta Brianti,2011
2011-01-17,Hard,Anastasija Sevastova,Vesna Dolonc,2011
2011-01-17,Hard,Svetlana Kuznetsova,Justine Henin,2011
2011-01-17,Hard,Francesca Schiavone,Monica Niculescu,2011
2011-01-17,Hard,Andrea Petkovic,Venus Williams,2011
2011-01-17,Hard,Maria Sharapova,Julia Goerges,2011
2011-01-17,Hard,Na Li,Barbora Strycova,2011
2011-01-17,Hard,Victoria Azarenka,Chanelle Scheepers,2011
2011-01-17,Hard,Shuai Peng,Ayumi Morita,2011
2011-01-17,Hard,Agnieszka Radwanska,Simona Halep,2011
2011-01-17,Hard,Kate Makarova,Nadia Petrova,2011
2011-01-17,Hard,Kim Clijsters,Alize Cornet,2011
2011-01-17,Hard,Petra Kvitova,Samantha Stosur,2011
2011-01-17,Hard,Flavia Pennetta,Shahar Peer,2011
2011-01-17,Hard,Iveta Benesova,Anastasia Pavlyuchenkova,2011
2011-01-17,Hard,Vera Zvonareva,Lucie Safarova,2011
2011-01-17,Hard,Caroline Wozniacki,Anastasija Sevastova,2011
2011-01-17,Hard,Francesca Schiavone,Svetlana Kuznetsova,2011
2011-01-17,Hard,Andrea Petkovic,Maria Sharapova,2011
2011-01-17,Hard,Na Li,Victoria Azarenka,2011
2011-01-17,Hard,Agnieszka Radwanska,Shuai Peng,2011
2011-01-17,Hard,Kim Clijsters,Kate Makarova,2011
2011-01-17,Hard,Petra Kvitova,Flavia Pennetta,2011
2011-01-17,Hard,Vera Zvonareva,Iveta Benesova,2011
2011-01-17,Hard,Caroline Wozniacki,Francesca Schiavone,2011
2011-01-17,Hard,Na Li,Andrea Petkovic,2011
2011-01-17,Hard,Kim Clijsters,Agnieszka Radwanska,2011
2011-01-17,Hard,Vera Zvonareva,Petra Kvitova,2011
2011-01-17,Hard,Na Li,Caroline Wozniacki,2011
2011-01-17,Hard,Kim Clijsters,Vera Zvonareva,2011
2011-01-17,Hard,Caroline Wozniacki,Dominika Cibulkova,2011
2011-01-17,Hard,Vera Zvonareva,Bojana Jovanovski,2011
2011-01-17,Hard,Lucie Safarova,Klara Koukalova,2011
2011-01-17,Hard,Iveta Benesova,Maria Kirilenko,2011
2011-01-17,Hard,Anastasija Sevastova,Yanina Wickmayer,2011
2011-01-17,Hard,Vesna Dolonc,Marion Bartoli,2011
2011-01-17,Hard,Justine Henin,Elena Baltacha,2011
2011-01-17,Hard,Svetlana Kuznetsova,Arantxa Rus,2011
2011-01-17,Hard,Monica Niculescu,Tsvetana Pironkova,2011
2011-01-17,Hard,Francesca Schiavone,Rebecca Marino,2011
2011-01-17,Hard,Venus Williams,Sandra Zahlavova,2011
2011-01-17,Hard,Andrea Petkovic,Anne Keothavong,2011
2011-01-17,Hard,Julia Goerges,Kaia Kanepi,2011
2011-01-17,Hard,Maria Sharapova,Virginie Razzano,2011
2011-01-17,Hard,Na Li,Evgeniya Rodina,2011
2011-01-17,Hard,Kim Clijsters,Na Li,2011
2011-01-17,Hard,Chanelle Scheepers,Regina Kulikova,2011
2011-01-17,Hard,Barbora Strycova,Jelena Dokic,2011
2011-01-17,Hard,Shuai Peng,Jelena Jankovic,2011
2011-01-17,Hard,Anastasia Pavlyuchenkova,Kristina Barrois,2011
2011-01-17,Hard,Shahar Peer,Sorana Cirstea,2011
2011-01-17,Hard,Flavia Pennetta,Lourdes Dominguez Lino,2011
2011-01-17,Hard,Petra Kvitova,Anna Chakvetadze,2011
2011-01-17,Hard,Samantha Stosur,Vera Dushevina,2011
2011-01-17,Hard,Kim Clijsters,Carla Suarez Navarro,2011
2011-01-17,Hard,Alize Cornet,Maria Jose Martinez Sanchez,2011
2011-01-17,Hard,Kate Makarova,Lesia Tsurenko,2011
2011-01-17,Hard,Nadia Petrova,Alicia Molik,2011
2011-01-17,Hard,Agnieszka Radwanska,Petra Martic,2011
2011-01-17,Hard,Simona Halep,Alisa Kleybanova,2011
2011-01-17,Hard,Ayumi Morita,Caroline Garcia,2011
2011-01-17,Hard,Victoria Azarenka,Andrea Hlavackova,2011
2011-01-17,Hard,Anastasija Sevastova,Polona Hercog,2011
2011-01-31,Hard,Sabina Sharipova,Hao Chen Tang,2011
2011-01-31,Hard,Nigina Abduraimova,Jing Jing Lu,2011
2011-01-31,Hard,Hao Chen Tang,Nungnadda Wannasuk,2011
2011-01-31,Hard,Hao Chen Tang,Poojashree Venkatesha,2011
2011-01-31,Hard,Ling Zhang,Lavinia Tananta,2011
2011-01-31,Hard,Tamitha Nguyen,Alena Panfilova,2011
2011-01-31,Hard,Anna Clarice Patrimonio,Zhamilia Duisheeva,2011
2011-01-31,Hard,Ushna Suhail,Emilia Tenizbaeva,2011
2011-01-31,Hard,Zhamilia Duisheeva,Sarah Mahboob Khan,2011
2011-01-31,Hard,Tamitha Nguyen,Ushna Suhail,2011
2011-01-31,Hard,Anna Clarice Patrimonio,Sarah Mahboob Khan,2011
2011-01-31,Hard,Katherine Ip,Clare Fong,2011
2011-01-31,Hard,Ling Zhang,Stefanie Tan,2011
2011-01-31,Hard,Katherine Ip,Amangul Mollayeva,2011
2011-01-31,Hard,Ling Zhang,Anastasiya Prenko,2011
2011-01-31,Hard,Ho Ching Wu,Sarah Al Balushi,2011
2011-01-31,Hard,Ling Zhang,Fatma Al Nabhani,2011
2011-01-31,Hard,Clare Fong,Amangul Mollayeva,2011
2011-01-31,Hard,Stefanie Tan,Anastasiya Prenko,2011
2011-01-31,Hard,Clare Fong,Maliha Al Awaidy,2011
2011-01-31,Hard,Fatma Al Nabhani,Stefanie Tan,2011
2011-01-31,Hard,Jenneta Halliyeva,Maliha Al Awaidy,2011
2011-01-31,Hard,Anna Clarice Patrimonio,Clare Fong,2011
2011-01-31,Hard,Ayumi Morita,Nigina Abduraimova,2011
2011-01-31,Hard,Junri Namigata,Sabina Sharipova,2011
2011-01-31,Hard,So Jung Kim,Ran Tian,2011
2011-01-31,Hard,Hao Chen Tang,Hyun Hui Hong,2011
2011-01-31,Hard,Noppawan Lertcheewakarn,Sesil Karatantcheva,2011
2011-01-31,Hard,Nicha Lertpitaksinchai,Galina Voskoboeva,2011
2011-01-31,Hard,Chin Wei Chan,Poojashree Venkatesha,2011
2011-01-31,Hard,Ting Fei Juan,Ashvarya Shrivastava,2011
2011-01-31,Hard,Anastasiya Prenko,Fatma Al Nabhani,2011
2011-01-31,Hard,Noppawan Lertcheewakarn,Jing Jing Lu,2011
2011-01-31,Hard,Ayu Fani Damayanti,Ushna Suhail,2011
2011-01-31,Hard,Lavinia Tananta,Sarah Mahboob Khan,2011
2011-01-31,Hard,Ayu Fani Damayanti,Anna Clarice Patrimonio,2011
2011-01-31,Hard,Ayu Fani Damayanti,Katherine Ip,2011
2011-01-31,Hard,Fatma Al Nabhani,Emilia Tenizbaeva,2011
2011-01-31,Hard,Sarah Al Balushi,Alena Panfilova,2011
2011-01-31,Hard,Anastasiya Prenko,Sarah Mahboob Khan,2011
2011-01-31,Hard,Ushna Suhail,Amangul Mollayeva,2011
2011-01-31,Hard,Stefanie Tan,Anna Christine Patrimonio,2011
2011-01-31,Hard,Jing Jing Lu,Sania Mirza,2011
2011-01-31,Hard,Sabina Sharipova,Nicha Lertpitaksinchai,2011
2011-01-31,Hard,Noppawan Lertcheewakarn,Nigina Abduraimova,2011
